# Time(sec) X(nm) Y(nm) Z(nm) Bead-ID
1.749060917203339338e+09 1.056143229062644423e+04 1.061946188560441624e+04 5.130060032253662212e+04 1.000000000000000000e+00
1.749060917203339338e+09 1.000473149761362765e+04 1.006096337794640931e+04 5.216512311093359313e+04 2.000000000000000000e+00
1.749060917259548903e+09 9.911180100239838794e+03 9.954043371585219575e+03 5.218562724357470870e+04 0.000000000000000000e+00
1.749060917259548903e+09 1.054949471791371980e+04 1.068867415067491311e+04 5.135523052345139877e+04 1.000000000000000000e+00
1.749060917259548903e+09 9.970433587342558894e+03 1.006059699635774996e+04 5.217183400769643049e+04 2.000000000000000000e+00
1.749060917315758467e+09 9.910955768967665790e+03 9.954416449873506281e+03 5.218397303315703175e+04 0.000000000000000000e+00
1.749060917315758467e+09 1.058120089005543377e+04 1.078704858631822935e+04 5.144178069316862093e+04 1.000000000000000000e+00
1.749060917315758467e+09 9.974734137325749543e+03 1.007671128823830259e+04 5.216841809379711776e+04 2.000000000000000000e+00
1.749060917371968031e+09 9.909992940881104005e+03 9.954881918643688550e+03 5.218664414707059041e+04 0.000000000000000000e+00
1.749060917371968031e+09 1.065494602498759195e+04 1.072350349397717582e+04 5.134515137061660062e+04 1.000000000000000000e+00
1.749060917371968031e+09 9.980163854464992255e+03 1.003047863623884587e+04 5.216981232157836348e+04 2.000000000000000000e+00
1.749060917428177357e+09 9.912568963276196882e+03 9.957586417867598357e+03 5.218531603621491377e+04 0.000000000000000000e+00
1.749060917428177357e+09 1.053856876188665592e+04 1.052733893218456615e+04 5.126288056684578623e+04 1.000000000000000000e+00
1.749060917428177357e+09 9.940762645223296204e+03 1.005423512518870666e+04 5.217650464341571933e+04 2.000000000000000000e+00
1.749060917484386921e+09 9.907360304641926632e+03 9.954804152177714059e+03 5.218512559244152362e+04 0.000000000000000000e+00
1.749060917484386921e+09 1.053383933430516117e+04 1.057308533690299919e+04 5.143711376036694855e+04 1.000000000000000000e+00
1.749060917484386921e+09 9.969455364491772343e+03 1.005535396437847157e+04 5.217118330700727529e+04 2.000000000000000000e+00
1.749060917540596485e+09 9.908185794937686296e+03 9.954807003490104762e+03 5.218485533088759985e+04 0.000000000000000000e+00
1.749060917540596485e+09 1.037373140393056747e+04 1.043577376344372533e+04 5.137045417673054180e+04 1.000000000000000000e+00
1.749060917540596485e+09 9.979293591656005447e+03 1.005677665490600884e+04 5.216723329759365151e+04 2.000000000000000000e+00
1.749060917596806049e+09 9.910377544427363318e+03 9.956664467949271057e+03 5.218434440200520476e+04 0.000000000000000000e+00
1.749060917596806049e+09 1.039048023640180872e+04 1.030055427258732016e+04 5.126639747246805200e+04 1.000000000000000000e+00
1.749060917596806049e+09 9.977815655421190968e+03 1.003903254071284755e+04 5.216791200993781240e+04 2.000000000000000000e+00
1.749060917653015375e+09 9.907205193465424600e+03 9.953925455591555874e+03 5.218600307488301769e+04 0.000000000000000000e+00
1.749060917653015375e+09 1.052192326125637192e+04 1.034087163165906168e+04 5.125672562410310638e+04 1.000000000000000000e+00
1.749060917653015375e+09 9.995553189743292023e+03 1.004317845119402955e+04 5.216680648380468483e+04 2.000000000000000000e+00
1.749060917709224939e+09 9.911006383990108588e+03 9.955143890265102527e+03 5.218291410084557720e+04 0.000000000000000000e+00
1.749060917709224939e+09 1.056675968842200928e+04 1.038703186559975074e+04 5.128137430820931331e+04 1.000000000000000000e+00
1.749060917709224939e+09 9.990124915105418040e+03 1.005911573919626971e+04 5.216499727836291277e+04 2.000000000000000000e+00
1.749060917765434504e+09 9.915360049936969517e+03 9.959997488582259393e+03 5.218335473342264595e+04 0.000000000000000000e+00
1.749060917765434504e+09 1.064070168953123357e+04 1.039744242784422022e+04 5.140952267728739389e+04 1.000000000000000000e+00
1.749060917765434504e+09 9.974070884276699871e+03 1.006579928303326233e+04 5.216948032794388564e+04 2.000000000000000000e+00
1.749060917821644068e+09 9.914436927593378641e+03 9.956830491692066062e+03 5.218503843537492503e+04 0.000000000000000000e+00
1.749060917821644068e+09 1.064094697750380874e+04 1.042209137128048678e+04 5.131982580337535910e+04 1.000000000000000000e+00
1.749060917821644068e+09 9.979808987899208660e+03 1.006694754782283599e+04 5.216918794171903573e+04 2.000000000000000000e+00
1.749060917877853632e+09 9.915468852720747236e+03 9.959006300418888713e+03 5.218557018903872813e+04 0.000000000000000000e+00
1.749060917877853632e+09 1.070896307496116970e+04 1.061519984422432208e+04 5.135281739039235254e+04 1.000000000000000000e+00
1.749060917877853632e+09 9.994185941085850573e+03 1.002484733761399002e+04 5.216884644851138000e+04 2.000000000000000000e+00
1.749060917934062958e+09 9.914619711187850044e+03 9.960088834932965256e+03 5.218662629894802376e+04 0.000000000000000000e+00
1.749060917934062958e+09 1.071575553125361330e+04 1.058636974809427011e+04 5.142753875142450852e+04 1.000000000000000000e+00
1.749060917934062958e+09 9.953983523524038901e+03 1.006177896767451057e+04 5.217463686058743042e+04 2.000000000000000000e+00
1.749060917990272522e+09 9.912945986448794429e+03 9.955687622220457342e+03 5.218554964246305462e+04 0.000000000000000000e+00
1.749060917990272522e+09 1.056081688161719649e+04 1.061837674087010964e+04 5.140267229983084690e+04 1.000000000000000000e+00
1.749060917990272522e+09 9.975755437930878543e+03 1.007791793696365676e+04 5.217079063688864699e+04 2.000000000000000000e+00
1.749060918046482086e+09 9.914490589708773769e+03 9.951932779164962994e+03 5.218638848364095611e+04 0.000000000000000000e+00
1.749060918046482086e+09 1.055629819107960611e+04 1.046867792463450314e+04 5.142927649131062208e+04 1.000000000000000000e+00
1.749060918046482086e+09 9.972526062773324156e+03 1.005875924849794865e+04 5.217300862149295426e+04 2.000000000000000000e+00
1.749060918102691650e+09 9.912364775306970841e+03 9.956111324532461367e+03 5.218658981300079904e+04 0.000000000000000000e+00
1.749060918102691650e+09 1.040603717234500255e+04 1.048160556629474195e+04 5.133682673842255463e+04 1.000000000000000000e+00
1.749060918102691650e+09 9.980729760526577593e+03 1.007158186317553373e+04 5.217066050812576577e+04 2.000000000000000000e+00
1.749060918158900976e+09 9.908237318542780486e+03 9.954385168537961363e+03 5.218920298435087898e+04 0.000000000000000000e+00
1.749060918158900976e+09 1.044590164083761738e+04 1.051645583929345048e+04 5.144682377541915776e+04 1.000000000000000000e+00
1.749060918158900976e+09 9.944301116105014444e+03 1.004700848473687620e+04 5.217878804489378672e+04 2.000000000000000000e+00
1.749060918215110540e+09 9.910048767239439258e+03 9.951949467899334195e+03 5.219047414048943756e+04 0.000000000000000000e+00
1.749060918215110540e+09 1.055805150851754661e+04 1.050190988106449367e+04 5.138638448995970975e+04 1.000000000000000000e+00
1.749060918215110540e+09 9.966397712181933457e+03 1.008042392581312015e+04 5.217426541823425214e+04 2.000000000000000000e+00
1.749060918271320105e+09 9.911391165467959581e+03 9.957949050293353139e+03 5.219000202829882619e+04 0.000000000000000000e+00
1.749060918271320105e+09 1.049480871625304644e+04 1.040637668967317222e+04 5.134322029977771308e+04 1.000000000000000000e+00
1.749060918271320105e+09 9.961919116816758105e+03 1.007564310832306364e+04 5.217457035332184023e+04 2.000000000000000000e+00
1.749060918327529669e+09 9.910210069540580662e+03 9.951757669422895560e+03 5.219066551908758265e+04 0.000000000000000000e+00
1.749060918327529669e+09 1.053735399808475449e+04 1.017401931165230235e+04 5.119995843706199958e+04 1.000000000000000000e+00
1.749060918327529669e+09 9.966721912372880979e+03 1.008835104723854056e+04 5.217530473810441617e+04 2.000000000000000000e+00
1.749060918383792639e+09 9.913000206674196306e+03 9.957560213027194550e+03 5.218807573820940161e+04 0.000000000000000000e+00
1.749060918383792639e+09 1.067034614753683491e+04 1.001745205935887680e+04 5.135636413503657241e+04 1.000000000000000000e+00
1.749060918383792639e+09 9.967587520970106198e+03 1.008002016030739287e+04 5.217371086443968670e+04 2.000000000000000000e+00
1.749060918440002203e+09 9.910576580166618442e+03 9.955846263625933716e+03 5.218814396728907013e+04 0.000000000000000000e+00
1.749060918440002203e+09 1.068848511131595842e+04 1.017177607263887512e+04 5.149829574503572076e+04 1.000000000000000000e+00
1.749060918440002203e+09 9.942731572998656702e+03 1.012945016915126689e+04 5.217856788622967724e+04 2.000000000000000000e+00
