# Time(sec) X(nm) Y(nm) Z(nm) Bead-ID
1.749060928445562840e+09 1.064824442533916590e+04 1.049939433949259183e+04 5.161889434488011466e+04 1.000000000000000000e+00
1.749060928445562840e+09 9.979166172506849762e+03 1.004958016424427660e+04 5.216834190714429860e+04 2.000000000000000000e+00
1.749060928501772404e+09 9.915621542555329142e+03 9.954756517050680486e+03 5.218185475738035893e+04 0.000000000000000000e+00
1.749060928501772404e+09 1.062321257274078562e+04 1.039607141759951082e+04 5.154917435955288965e+04 1.000000000000000000e+00
1.749060928501772404e+09 9.989963666591185756e+03 1.005383165788981569e+04 5.216246880664877972e+04 2.000000000000000000e+00
1.749060928557981968e+09 9.912761273347576207e+03 9.956187059165116807e+03 5.218623849918360065e+04 0.000000000000000000e+00
1.749060928557981968e+09 1.076425195430476197e+04 1.041263239645268368e+04 5.155049907306184468e+04 1.000000000000000000e+00
1.749060928557981968e+09 9.979357421801021701e+03 1.007307186870909027e+04 5.216870997856338363e+04 2.000000000000000000e+00
1.749060928614191294e+09 9.916093501481163912e+03 9.958903845345166701e+03 5.218429859033236426e+04 0.000000000000000000e+00
1.749060928614191294e+09 1.069943788968135959e+04 1.028191285423496265e+04 5.144157012410186871e+04 1.000000000000000000e+00
1.749060928614191294e+09 9.971234326102583509e+03 1.004677394462427401e+04 5.216927860625417088e+04 2.000000000000000000e+00
1.749060928670400858e+09 9.916396742654331319e+03 9.955377149558340534e+03 5.218220696425743517e+04 0.000000000000000000e+00
1.749060928670400858e+09 1.058806087379781093e+04 1.011149131988350928e+04 5.144871503247087094e+04 1.000000000000000000e+00
1.749060928670400858e+09 9.994307851537898387e+03 1.003113639886821147e+04 5.216509829898371390e+04 2.000000000000000000e+00
1.749060928726610422e+09 9.912038437952496679e+03 9.950860970596428160e+03 5.218380439387461956e+04 0.000000000000000000e+00
1.749060928726610422e+09 1.039248888786326643e+04 1.000932559873239188e+04 5.149042115562860999e+04 1.000000000000000000e+00
1.749060928726610422e+09 9.977377258097516460e+03 1.005402410934391628e+04 5.216837071197808837e+04 2.000000000000000000e+00
1.749060928782819986e+09 9.912701938753212744e+03 9.946786937472665159e+03 5.218320882704348332e+04 0.000000000000000000e+00
1.749060928782819986e+09 1.049455495313860774e+04 9.893205067073695318e+03 5.148408523130002868e+04 1.000000000000000000e+00
1.749060928782819986e+09 9.994276254770436935e+03 1.004682431993337377e+04 5.216484599920301844e+04 2.000000000000000000e+00
1.749060928839029312e+09 9.914711189380919677e+03 9.956300424608087269e+03 5.218299463493411167e+04 0.000000000000000000e+00
1.749060928839029312e+09 1.042529844050776592e+04 9.816360623464488526e+03 5.146412784592220851e+04 1.000000000000000000e+00
1.749060928839029312e+09 9.975006830366170107e+03 1.005079244855800243e+04 5.216940480144554749e+04 2.000000000000000000e+00
1.749060928895238876e+09 9.912188713015304529e+03 9.945791151551018629e+03 5.218432193238969921e+04 0.000000000000000000e+00
1.749060928895238876e+09 1.046800768389633231e+04 9.743145125433988142e+03 5.143074504940721818e+04 1.000000000000000000e+00
1.749060928895238876e+09 9.980875263997166257e+03 1.003931492354806687e+04 5.216904274182646623e+04 2.000000000000000000e+00
1.749060928951448441e+09 9.917450571698691419e+03 9.952735099705390894e+03 5.218322572334997676e+04 0.000000000000000000e+00
1.749060928951448441e+09 1.053669814025366395e+04 9.810007885992217780e+03 5.140161253595443850e+04 1.000000000000000000e+00
1.749060928951448441e+09 9.959136516808182932e+03 1.003765274096035682e+04 5.217207935280041420e+04 2.000000000000000000e+00
1.749060929007658005e+09 9.915647190568175574e+03 9.952771482449945324e+03 5.218357983806117409e+04 0.000000000000000000e+00
1.749060929007658005e+09 1.046180698780128841e+04 9.849064414576027048e+03 5.134514607438696112e+04 1.000000000000000000e+00
1.749060929007658005e+09 1.000210888520225490e+04 1.003384261756211890e+04 5.216580379952875228e+04 2.000000000000000000e+00
1.749060929063867569e+09 9.915034389359587294e+03 9.955440071320268544e+03 5.218365675207648019e+04 0.000000000000000000e+00
1.749060929063867569e+09 1.044637119310006710e+04 9.900387956277883859e+03 5.142407490543987660e+04 1.000000000000000000e+00
1.749060929063867569e+09 9.976910018846752791e+03 1.005037382305016035e+04 5.216706344387843274e+04 2.000000000000000000e+00
1.749060929120076895e+09 9.915851922163283234e+03 9.956678107901885596e+03 5.218131955095838930e+04 0.000000000000000000e+00
1.749060929120076895e+09 1.045010766489091839e+04 9.800779775167975458e+03 5.139839996786355914e+04 1.000000000000000000e+00
1.749060929120076895e+09 9.991843713674526953e+03 1.006332398366204325e+04 5.216600133110119350e+04 2.000000000000000000e+00
1.749060929176286459e+09 9.915529985546640091e+03 9.950204600743687479e+03 5.218267409006537491e+04 0.000000000000000000e+00
1.749060929176286459e+09 1.030378286794809901e+04 9.968332289644529737e+03 5.136459554602647404e+04 1.000000000000000000e+00
1.749060929176286459e+09 9.984480954443277369e+03 1.003985773413070092e+04 5.216629354354785028e+04 2.000000000000000000e+00
1.749060929232496023e+09 9.911423874046551646e+03 9.946567468381477738e+03 5.218637166423191957e+04 0.000000000000000000e+00
1.749060929232496023e+09 1.025241848772705816e+04 1.006663577915971109e+04 5.124642374363034469e+04 1.000000000000000000e+00
1.749060929232496023e+09 9.960169495557180198e+03 1.001691796198085285e+04 5.217405985694176343e+04 2.000000000000000000e+00
1.749060929288705587e+09 9.916491913801603005e+03 9.954602384049157990e+03 5.218433418218907900e+04 0.000000000000000000e+00
1.749060929288705587e+09 1.040577771462364944e+04 9.986805596698217414e+03 5.133148815590616141e+04 1.000000000000000000e+00
1.749060929288705587e+09 9.963621263465547599e+03 1.005236073556576412e+04 5.217081831863597472e+04 2.000000000000000000e+00
1.749060929344914913e+09 9.916018279779949808e+03 9.950282572037469436e+03 5.218260006645460817e+04 0.000000000000000000e+00
1.749060929344914913e+09 1.031161166089210747e+04 9.898721819355199841e+03 5.138378889967468422e+04 1.000000000000000000e+00
1.749060929344914913e+09 9.990931228661969726e+03 1.005295662414829712e+04 5.216441695239570254e+04 2.000000000000000000e+00
1.749060929401124477e+09 9.911349398656549965e+03 9.946391774235187768e+03 5.218440728148640483e+04 0.000000000000000000e+00
1.749060929401124477e+09 1.047035256936332735e+04 1.005241411311601405e+04 5.132955493535740243e+04 1.000000000000000000e+00
1.749060929401124477e+09 9.962940662429906297e+03 1.004352240816207086e+04 5.217178035312742577e+04 2.000000000000000000e+00
1.749060929457334042e+09 9.910830743838105263e+03 9.945764129535114989e+03 5.218519419019632915e+04 0.000000000000000000e+00
1.749060929457334042e+09 1.042960797475176696e+04 9.959682580459659221e+03 5.135916581452984974e+04 1.000000000000000000e+00
1.749060929457334042e+09 9.970186440945322829e+03 1.007734008054616970e+04 5.216851708262323518e+04 2.000000000000000000e+00
1.749060929513543606e+09 9.914859928534568098e+03 9.951778493176034317e+03 5.218250872638740111e+04 0.000000000000000000e+00
1.749060929513543606e+09 1.044535826680830905e+04 1.000635306987316289e+04 5.138322462959072436e+04 1.000000000000000000e+00
1.749060929513543606e+09 9.995415141755875084e+03 1.005152078877009990e+04 5.216203553189340892e+04 2.000000000000000000e+00
1.749060929569753170e+09 9.917478826962340463e+03 9.954246291174948055e+03 5.218089845484537364e+04 0.000000000000000000e+00
1.749060929569753170e+09 1.034804486066257232e+04 9.726511883860765010e+03 5.132204488266800763e+04 1.000000000000000000e+00
1.749060929569753170e+09 9.996432883411076546e+03 1.003881768360785463e+04 5.216494823608223669e+04 2.000000000000000000e+00
1.749060929625962496e+09 9.913758209462692321e+03 9.954306717121857218e+03 5.218294661839470791e+04 0.000000000000000000e+00
1.749060929625962496e+09 1.056374185196786311e+04 9.769930842412970378e+03 5.123047210218700639e+04 1.000000000000000000e+00
1.749060929625962496e+09 9.976692161445420425e+03 1.006082251150884622e+04 5.216619376243787701e+04 2.000000000000000000e+00
1.749060929682172060e+09 9.914291345418092533e+03 9.954866984823529492e+03 5.218366650780773489e+04 0.000000000000000000e+00
1.749060929682172060e+09 1.047065340603775803e+04 9.614147075169472373e+03 5.122937140781916969e+04 1.000000000000000000e+00
1.749060929682172060e+09 9.997260619784177834e+03 1.005285939981754200e+04 5.216353803559813969e+04 2.000000000000000000e+00
